POSTCODE,TOTAL_HOUSEHOLD_COUNT,STATE,DOMINANT_MOSAIC_GROUP,DOMINANT_MOSAIC_TYPE,MOSAIC_GROUP_A,MOSAIC_GROUP_B,MOSAIC_GROUP_C,MOSAIC_GROUP_D,MOSAIC_GROUP_E,MOSAIC_GROUP_F,MOSAIC_GROUP_G,MOSAIC_GROUP_H,MOSAIC_GROUP_I,MOSAIC_GROUP_J,MOSAIC_GROUP_K,MOSAIC_GROUP_L,MOSAIC_GROUP_M,MOSAIC_GROUP_N,MOSAIC_TYPE_A01,MOSAIC_TYPE_A02,MOSAIC_TYPE_A03,MOSAIC_TYPE_A04,MOSAIC_TYPE_B05,MOSAIC_TYPE_B06,MOSAIC_TYPE_B07,MOSAIC_TYPE_C08,MOSAIC_TYPE_C09,MOSAIC_TYPE_C10,MOSAIC_TYPE_D11,MOSAIC_TYPE_D12,MOSAIC_TYPE_D13,MOSAIC_TYPE_E14,MOSAIC_TYPE_E15,MOSAIC_TYPE_E16,MOSAIC_TYPE_F17,MOSAIC_TYPE_F18,MOSAIC_TYPE_F19,MOSAIC_TYPE_F20,MOSAIC_TYPE_G21,MOSAIC_TYPE_G22,MOSAIC_TYPE_G23,MOSAIC_TYPE_G24,MOSAIC_TYPE_H25,MOSAIC_TYPE_H26,MOSAIC_TYPE_H27,MOSAIC_TYPE_I28,MOSAIC_TYPE_I29,MOSAIC_TYPE_I30,MOSAIC_TYPE_J31,MOSAIC_TYPE_J32,MOSAIC_TYPE_J33,MOSAIC_TYPE_J34,MOSAIC_TYPE_J35,MOSAIC_TYPE_K36,MOSAIC_TYPE_K37,MOSAIC_TYPE_K38,MOSAIC_TYPE_K39,MOSAIC_TYPE_K40,MOSAIC_TYPE_L41,MOSAIC_TYPE_L42,MOSAIC_TYPE_L43,MOSAIC_TYPE_L44,MOSAIC_TYPE_M45,MOSAIC_TYPE_M46,MOSAIC_TYPE_M47,MOSAIC_TYPE_M48,MOSAIC_TYPE_N49,MOSAIC_TYPE_N50,MOSAIC_TYPE_N51,MOSAIC_TYPE_N52
2070,5601,NSW,A,A01,3429,561,466,89,182,0,313,0,268,29,0,0,15,249,1712,1476,2,239,401,135,25,107,129,230,0,89,0,0,0,182,0,0,0,0,286,0,27,0,0,0,0,252,0,16,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0,0,229,20
2071,5174,NSW,A,A02,3262,343,568,300,58,0,144,0,315,11,0,0,0,173,1487,1517,0,258,250,40,53,33,14,521,0,300,0,0,0,58,0,0,0,0,144,0,0,0,0,0,0,311,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0
2072,3663,NSW,A,A01,1407,469,481,204,473,0,222,0,401,0,0,0,6,0,900,503,0,4,338,62,69,0,0,481,0,204,0,0,0,473,0,0,0,0,127,0,95,0,0,0,0,386,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
2073,6048,NSW,A,A02,4695,330,416,72,428,0,40,0,67,0,0,0,0,0,1999,2524,0,172,288,20,22,181,101,134,0,72,0,0,0,428,0,0,0,0,38,0,2,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2074,8640,NSW,A,A02,5938,519,600,59,389,0,55,0,189,0,0,0,147,744,2058,3278,133,469,340,106,73,250,72,278,0,59,0,0,0,389,0,0,0,0,26,0,29,0,0,0,0,155,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,61,0,683,0
2075,7852,NSW,A,A02,5890,65,668,137,601,0,0,0,160,0,0,0,131,200,2054,3078,5,753,34,0,31,72,210,386,0,83,54,0,2,599,0,0,0,0,0,0,0,0,0,0,0,151,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,200,0
2076,8478,NSW,A,A02,5501,186,967,488,232,0,0,0,436,8,0,0,169,491,2083,2885,118,415,116,0,70,587,122,258,11,472,5,0,13,219,0,0,0,0,0,0,0,0,0,0,0,431,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,6,47,0,116,30,0,304,157
2077,17226,NSW,E,E16,1624,952,2890,1442,6675,183,815,53,1391,389,0,1,182,629,302,936,315,71,263,13,676,1135,991,764,258,963,221,2,251,6422,108,0,73,2,302,232,253,28,0,0,53,333,85,973,208,74,107,0,0,0,0,0,0,0,1,0,0,0,0,167,0,15,41,0,252,336
2079,2678,NSW,A,C09,834,1,747,568,364,81,0,0,10,1,0,0,72,0,198,253,383,0,1,0,0,264,389,94,262,284,22,0,0,364,53,0,28,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,12,0,0,0,0
2080,523,NSW,D,A03,160,0,127,181,1,0,0,0,0,0,0,0,54,0,24,0,136,0,0,0,0,89,38,0,46,61,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,51,0,0,0,0,0,0
2081,1712,NSW,A,A03,765,0,372,196,0,56,0,0,0,0,0,1,322,0,18,144,603,0,0,0,0,109,238,25,124,5,67,0,0,0,6,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,291,0,0,0,0,0,0
2082,1737,NSW,D,A03,527,0,481,552,0,65,0,0,0,0,0,30,82,0,0,14,463,50,0,0,0,69,412,0,120,23,409,0,0,0,21,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,82,0,0,0,0,0,0
2083,818,NSW,A,A04,409,0,64,59,0,0,0,0,10,3,3,41,216,13,0,0,111,298,0,0,0,0,64,0,1,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,0,3,0,0,0,41,36,72,27,81,13,0,0,0
2084,1161,NSW,A,A03,893,0,129,76,0,0,0,0,0,0,0,0,63,0,7,97,620,169,0,0,0,75,54,0,0,31,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,39,0,22,0,0,0,0
2085,4026,NSW,A,A02,2580,0,474,366,0,0,0,0,6,0,0,0,19,581,285,1697,484,114,0,0,0,249,132,93,40,250,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0,581,0
2086,4349,NSW,A,A02,2734,35,1223,250,0,2,0,0,0,0,0,0,77,28,683,1976,75,0,35,0,0,600,456,167,58,192,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,28,0
2087,4385,NSW,A,A02,3062,3,538,161,0,0,0,0,42,0,0,0,301,278,764,2297,1,0,3,0,0,161,121,256,1,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,0,0,0,0,184,94
2088,13359,NSW,A,A01,6608,4503,194,51,35,0,150,0,1289,0,0,0,110,419,4302,1212,0,1094,1223,2159,1121,41,13,140,0,51,0,0,0,35,0,0,0,0,95,31,24,0,0,0,0,824,2,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,94,0,0,376,43
2089,6715,NSW,B,B06,783,4990,49,7,25,0,127,0,564,0,0,0,19,151,426,31,0,326,982,2992,1016,26,22,1,0,7,0,0,0,25,0,0,0,0,95,2,30,0,0,0,0,224,0,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,6,0,145,0
2090,7312,NSW,B,B06,1755,4380,57,21,15,0,225,0,774,0,0,0,25,60,1062,139,0,554,1165,2575,640,28,8,21,0,21,0,0,0,15,0,0,0,0,205,0,20,0,0,0,0,603,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0,0,59
2092,2333,NSW,A,A02,1972,60,301,0,0,0,0,0,0,0,0,0,0,0,712,1071,22,167,32,28,0,252,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2093,8873,NSW,A,A01,4877,1846,430,59,228,22,353,42,846,0,0,0,105,65,2282,2203,15,377,1002,537,307,254,123,53,0,59,0,0,0,228,22,0,0,0,279,32,42,0,0,0,42,727,6,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,65
2094,2738,NSW,B,B05,1041,1533,108,20,14,0,0,0,22,0,0,0,0,0,636,132,0,273,866,650,17,45,58,5,0,20,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2095,8842,NSW,B,B06,1776,6498,30,0,9,0,43,0,211,0,0,0,0,275,1083,179,0,514,1469,4685,344,3,27,0,0,0,0,0,0,9,0,0,0,0,24,0,19,0,0,0,0,59,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,173
2096,6428,NSW,B,B06,1994,3600,359,0,48,0,213,0,156,0,0,0,8,50,1017,742,23,212,1351,1918,331,172,183,4,0,0,0,0,0,48,0,0,0,0,184,7,22,0,0,0,0,109,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,50
2097,5597,NSW,A,A02,2790,457,654,288,194,44,176,0,505,45,0,0,330,114,623,1646,84,437,117,185,155,342,266,46,146,130,12,0,0,194,44,0,0,0,77,5,94,0,0,0,0,424,38,43,0,45,0,0,0,0,0,0,0,0,0,0,0,0,5,180,0,145,0,0,114,0
2099,17220,NSW,A,A02,3265,2878,2496,298,1329,289,2641,58,2331,232,0,0,253,1150,1014,1912,243,96,473,1483,922,902,611,983,82,181,35,1,29,1299,70,0,128,91,1410,286,945,0,0,1,57,1466,247,618,224,3,5,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,715,435
2100,7316,NSW,A,A02,3306,536,1546,438,318,91,310,0,299,54,0,0,67,351,985,2269,40,12,318,126,92,866,237,443,43,377,18,0,0,318,1,0,38,52,223,21,66,0,0,0,0,196,17,86,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,32,0,0,276,75
2101,7926,NSW,A,A02,2461,716,1384,157,127,5,114,1,1284,1,0,39,567,1070,728,1082,330,321,301,312,103,518,534,332,40,107,10,0,0,127,0,0,5,0,103,0,11,0,1,0,0,827,395,62,0,1,0,0,0,0,0,0,0,0,0,0,0,39,0,408,0,159,31,0,983,56
2102,3053,NSW,C,C09,1007,1,1362,214,0,60,0,0,103,0,0,0,154,152,197,619,182,9,1,0,0,405,957,0,67,61,86,0,0,0,59,0,1,0,0,0,0,0,0,0,0,90,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,0,0,0,152,0
2103,4164,NSW,A,A04,1885,69,492,422,4,29,83,0,411,0,0,2,596,171,230,610,339,706,43,26,0,134,232,126,67,269,86,0,0,4,2,0,27,0,50,0,33,0,0,0,0,250,88,73,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,297,0,297,0,0,171,0
2104,1661,NSW,A,N51,937,0,30,6,0,0,0,0,0,0,0,0,56,632,31,104,596,206,0,0,0,0,30,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,54,0,0,632,0
2105,670,NSW,A,A03,564,0,65,22,0,6,0,0,0,0,0,0,13,0,10,9,347,198,0,0,0,0,65,0,0,0,22,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0
2106,3851,NSW,A,A04,2461,179,336,46,17,47,5,0,315,13,0,0,358,74,480,618,477,886,66,109,4,77,184,75,2,25,19,0,0,17,0,0,47,0,5,0,0,0,0,0,0,113,106,96,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,296,0,62,39,0,35,0
2107,5828,NSW,A,A03,4273,11,545,195,0,64,0,0,86,33,0,8,422,191,777,899,1359,1238,11,0,0,94,378,73,68,40,87,0,0,0,0,0,64,0,0,0,0,0,0,0,0,30,28,28,0,6,0,27,0,0,0,0,0,0,0,0,0,8,19,360,0,43,22,0,169,0
2108,1270,NSW,A,A04,1034,0,1,0,0,0,0,0,0,0,0,0,221,14,24,0,117,893,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,182,8,6,0,0
2110,3494,NSW,A,A01,2565,433,73,40,9,0,0,0,116,0,0,0,61,197,1402,935,9,219,239,87,107,0,5,68,0,40,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,59,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,53,144
2111,6821,NSW,A,A01,2797,1955,357,197,83,0,152,0,822,0,0,0,55,403,1521,1016,0,260,361,441,1153,144,53,160,17,180,0,0,0,83,0,0,0,0,71,58,23,0,0,0,0,180,34,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,27,0,0,167,236
2112,16069,NSW,G,G21,2525,1020,3131,1254,2359,134,3513,13,1333,163,0,0,183,441,1681,815,0,29,327,379,314,438,382,2311,0,1254,0,0,32,2327,66,0,0,68,3269,136,40,68,0,0,13,335,24,974,121,13,29,0,0,0,0,0,0,0,0,0,0,0,0,159,0,24,6,0,184,251
2113,12913,NSW,G,G21,2051,1554,1372,420,584,30,5928,0,444,2,0,0,61,467,1177,874,0,0,382,67,1105,614,122,636,0,419,1,0,0,584,0,0,0,30,5268,496,86,78,0,0,0,331,30,83,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,1,0,0,257,210
2114,11477,NSW,G,G21,1608,1403,1848,957,1087,39,3269,0,1019,29,0,0,31,187,948,529,4,127,396,244,763,384,251,1213,0,957,0,0,28,1059,5,0,0,34,2333,805,41,90,0,0,0,85,0,934,1,0,28,0,0,0,0,0,0,0,0,0,0,0,0,16,0,15,0,0,0,187
2115,4526,NSW,C,C10,141,88,1621,393,790,358,176,107,180,134,0,0,48,490,11,130,0,0,69,19,0,374,188,1059,0,393,0,213,9,568,68,0,16,274,144,0,32,0,0,0,107,172,2,6,116,0,18,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,490
2116,2620,NSW,C,C10,100,57,899,145,340,248,84,165,72,169,0,0,30,311,100,0,0,0,13,0,44,111,68,720,0,145,0,0,97,243,90,0,29,129,82,0,2,0,0,0,165,67,0,5,160,0,9,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,311
2117,8024,NSW,C,C10,814,114,3309,525,873,388,4,176,409,457,0,0,66,889,503,285,0,26,114,0,0,371,287,2651,26,499,0,61,236,576,129,0,0,259,0,0,4,0,0,0,176,129,126,154,351,9,97,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,64,825
2118,9923,NSW,C,C10,937,31,4253,1009,3070,84,105,189,88,43,0,0,10,104,401,435,30,71,9,0,22,372,248,3633,2,1004,3,0,705,2365,37,0,0,47,1,12,92,0,0,0,189,88,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,13,91
2119,4009,NSW,A,A02,2929,179,380,201,209,0,0,0,2,0,0,0,52,57,1141,1628,3,157,179,0,0,131,65,184,0,201,0,0,0,209,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,57,0
2120,7334,NSW,A,A02,3415,133,1621,898,494,46,17,0,345,19,0,0,97,249,621,2396,288,110,133,0,0,860,173,588,18,821,59,0,1,493,37,0,0,9,16,1,0,0,0,0,0,227,0,118,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,140,109
2121,13012,NSW,E,E16,3492,623,1612,1434,4402,33,935,3,284,4,0,0,48,142,2164,1236,20,72,481,22,120,379,23,1210,29,1405,0,0,91,4311,33,0,0,0,747,66,122,0,0,0,3,180,0,104,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,5,0,0,92,50
2122,12483,NSW,C,C10,1101,822,3822,1035,1815,150,1844,3,864,120,0,0,178,729,784,297,0,20,308,1,513,318,132,3372,0,1035,0,0,16,1799,5,0,0,145,959,168,169,548,0,0,3,499,0,365,94,0,26,0,0,0,0,0,0,0,0,0,0,0,0,178,0,0,0,0,418,311
2125,5551,NSW,A,A02,3852,1,934,513,0,0,29,0,0,1,0,0,0,221,1495,2208,149,0,1,0,0,602,143,189,0,513,0,0,0,0,0,0,0,0,0,8,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,29
2126,6276,NSW,A,A02,3924,0,1490,494,0,0,0,0,35,0,0,0,0,333,1102,2602,185,35,0,0,0,1063,87,340,0,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,0
2127,12412,NSW,G,G21,403,1056,820,16,1821,0,8161,0,135,0,0,0,0,0,201,126,0,76,76,239,741,614,16,190,0,16,0,0,2,1819,0,0,0,0,8158,3,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2128,984,NSW,E,E16,0,0,109,0,337,206,2,86,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,38,299,67,0,31,108,1,0,1,0,1,4,81,27,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2130,3697,NSW,B,B06,194,2245,29,50,119,5,373,0,647,33,0,0,0,2,91,103,0,0,742,772,731,0,0,29,0,50,0,0,0,119,5,0,0,0,172,105,75,21,0,0,0,288,0,359,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2131,10935,NSW,G,G21,192,1988,669,419,1157,74,3890,116,1736,176,0,0,28,490,50,139,0,3,509,266,1213,18,18,633,0,419,0,0,3,1154,4,0,0,70,1833,1143,668,246,0,0,116,761,14,961,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,432,58
2132,3943,NSW,C,C10,599,485,1088,580,273,67,261,53,377,11,0,0,0,149,409,186,0,4,353,24,108,95,146,847,0,580,0,0,0,273,20,0,0,47,235,0,26,0,0,0,53,269,4,104,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,48
2133,4359,NSW,C,C10,300,107,1494,603,281,102,43,28,787,378,0,0,74,162,94,192,1,13,107,0,0,109,60,1325,2,601,0,0,0,281,15,0,0,87,9,0,34,0,0,0,28,305,38,444,300,0,78,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,54,108
2134,7675,NSW,G,G21,157,145,715,194,164,331,5217,39,354,8,0,0,33,318,104,38,0,15,109,0,36,8,0,707,4,190,0,0,1,163,0,0,0,331,2431,565,962,1259,0,0,39,178,0,176,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,90,228
2135,9795,NSW,G,G21,3153,192,557,397,378,4,4643,40,72,49,0,0,2,308,1913,1130,0,110,105,0,87,12,0,545,0,397,0,0,1,377,2,0,0,2,2316,1410,564,353,0,0,40,65,0,7,41,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,80,228
2136,3605,NSW,C,C10,249,133,1113,425,589,169,359,92,126,45,0,0,118,187,83,166,0,0,78,0,55,40,82,991,0,425,0,0,11,578,61,0,0,108,178,14,150,17,0,0,92,98,0,28,31,0,14,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,187
2137,11410,NSW,A,A01,4721,1671,1147,861,551,55,1481,0,589,99,0,0,126,109,2032,1178,0,1511,225,1387,59,175,185,787,1,860,0,0,0,551,15,0,0,40,1181,121,179,0,0,0,0,532,10,47,32,0,67,0,0,0,0,0,0,0,0,0,0,0,7,119,0,0,0,0,0,109
2138,9212,NSW,G,G21,881,564,579,432,434,90,6043,0,139,0,0,0,10,40,493,359,0,29,414,134,16,43,89,447,0,432,0,0,1,433,25,0,0,65,5917,0,71,55,0,0,0,138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,40
2140,8864,NSW,G,E16,103,190,283,227,3250,43,4482,45,63,66,0,0,0,112,57,46,0,0,53,1,136,25,0,258,0,227,0,0,17,3233,5,0,0,38,3178,1086,154,64,0,0,45,52,0,11,1,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112
2141,12921,NSW,G,G21,121,49,1719,95,538,2481,5318,1409,135,863,0,0,1,192,46,75,0,0,47,2,0,276,53,1390,0,95,0,0,146,392,52,0,0,2429,4239,471,227,381,0,0,1409,70,0,65,256,0,607,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,192
2142,11638,NSW,G,E16,0,0,125,0,2589,1784,2925,2129,560,1152,0,0,0,374,0,0,0,0,0,0,0,0,0,125,0,0,0,0,43,2546,90,0,0,1694,671,1620,410,224,10,0,2119,17,0,543,130,2,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374
2143,3199,NSW,F,F20,0,0,392,0,409,1218,134,480,2,349,0,0,5,210,0,0,0,0,0,0,0,138,1,253,0,0,0,0,80,329,39,0,18,1161,0,70,64,0,0,0,480,2,0,0,89,0,260,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,210
2144,12394,NSW,G,H27,0,0,89,0,789,2616,3595,3347,160,1363,0,0,0,435,0,0,0,0,0,0,0,17,8,64,0,0,0,0,132,657,2,0,0,2614,1511,1483,149,452,0,0,3347,5,0,155,29,24,1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435
2145,32277,NSW,E,E16,208,594,7306,1408,11521,4651,1636,1292,472,1865,0,0,352,972,9,157,2,40,326,0,268,1995,866,4445,126,1218,64,0,1800,9721,1527,0,345,2779,706,577,282,71,0,24,1268,367,16,89,964,29,872,0,0,0,0,0,0,0,0,0,0,0,59,256,0,37,58,0,245,669
2146,7087,NSW,E,E16,81,153,1667,548,2169,1123,166,190,201,476,0,0,196,117,28,53,0,0,140,0,13,244,507,916,46,502,0,0,662,1507,818,0,27,278,3,55,79,29,0,3,187,174,13,14,337,23,116,0,0,0,0,0,0,0,0,0,0,0,34,162,0,0,0,0,0,117
2147,13314,NSW,F,F17,273,31,2948,1043,894,3361,518,1118,111,2167,0,0,199,651,0,177,47,49,31,0,0,611,1137,1200,188,826,29,1,193,700,2294,0,56,1011,52,7,459,0,13,35,1070,78,33,0,1572,24,571,0,0,0,0,0,0,0,0,0,0,0,103,96,0,0,0,0,82,569
2148,23752,NSW,F,H27,0,18,1695,194,5956,6562,1244,4594,211,2442,0,6,152,678,0,0,0,0,18,0,0,348,437,910,76,118,0,2,2134,3820,3078,0,301,3183,140,288,701,115,147,204,4243,65,46,100,1538,57,847,0,0,0,0,0,0,0,0,0,0,6,12,140,0,0,0,5,166,507
2150,18018,NSW,E,E16,0,433,167,42,8641,343,7199,58,595,282,0,0,2,256,0,0,0,0,89,13,331,20,0,147,0,42,0,0,42,8599,74,0,0,269,3590,2599,456,554,2,0,56,206,2,387,10,0,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,60,0,0,196
2151,8647,NSW,E,E16,831,113,1945,586,2138,181,452,34,1390,354,0,0,41,582,400,346,6,79,80,0,33,385,309,1251,4,568,14,0,136,2002,74,0,0,107,72,249,76,55,0,0,34,357,8,1025,273,0,80,1,0,0,0,0,0,0,0,0,0,0,1,16,0,24,9,0,156,417
2152,4819,NSW,C,E16,328,184,1222,600,901,153,148,35,372,333,0,0,11,532,52,230,46,0,74,0,110,386,444,392,0,600,0,0,31,870,91,0,0,62,3,137,8,0,0,0,35,289,45,38,277,7,49,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,464,68
2153,22439,NSW,C,C08,5161,280,10103,2932,1455,107,829,0,601,24,0,0,268,679,1432,3452,32,245,94,105,81,4589,2832,2682,122,2810,0,0,176,1279,60,0,47,0,829,0,0,0,0,0,0,573,28,0,21,3,0,0,0,0,0,0,0,0,0,0,0,0,16,99,0,153,19,0,660,0
2154,16572,NSW,A,A02,6660,1384,4139,1481,701,146,435,0,324,0,0,0,202,1100,2289,3885,286,200,1362,5,17,2309,311,1519,13,1468,0,0,239,462,123,0,0,23,406,0,29,0,0,0,0,323,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,139,0,56,0,0,1003,97
2155,28310,NSW,C,C08,5117,174,16370,785,2840,517,1644,6,577,49,0,0,35,196,552,4169,44,352,39,0,135,15585,173,612,336,425,24,28,1210,1602,508,0,9,0,1600,40,4,0,6,0,0,565,12,0,47,2,0,0,0,0,0,0,0,0,0,0,0,0,0,32,3,0,0,0,196,0
2156,4429,NSW,A,A03,3379,0,246,201,32,34,0,0,0,0,0,1,254,282,185,789,2393,12,0,0,0,138,36,72,69,57,75,32,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,0,239,0,0,282,0
2157,1392,NSW,A,A03,670,0,107,428,0,120,0,0,0,0,0,62,5,0,0,44,626,0,0,0,0,0,34,73,264,0,164,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,8,1,4,0,0,0,0,0,0
2158,2909,NSW,A,A03,1873,0,491,148,0,0,0,0,13,0,0,3,124,257,172,455,1245,1,0,0,0,378,112,1,30,62,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,26,60,0,38,0,0,257,0
2159,1837,NSW,A,A03,1240,0,73,294,3,21,0,0,29,0,0,16,27,134,1,38,1167,34,0,0,0,0,73,0,65,0,229,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,27,0,0,0,0,134,0
2160,13659,NSW,H,H27,0,0,695,4,1181,3128,1071,3838,324,2838,0,25,2,553,0,0,0,0,0,0,0,15,0,680,1,3,0,0,127,1054,35,0,0,3093,317,353,126,275,1,31,3806,1,0,323,397,58,2383,0,0,0,0,0,0,0,0,0,0,25,0,2,0,0,0,0,257,296
2161,10558,NSW,H,H27,0,0,103,5,432,2613,192,4618,89,1922,0,0,2,582,0,0,0,0,0,0,0,0,0,103,5,0,0,0,32,400,71,0,11,2531,3,73,10,106,15,28,4575,0,0,89,190,0,1719,0,13,0,0,0,0,0,0,0,0,0,0,2,0,0,18,0,69,495
2162,6019,NSW,H,H27,0,0,273,20,7,2126,22,2236,90,740,0,0,1,504,0,0,0,0,0,0,0,0,0,273,20,0,0,0,7,0,39,0,11,2076,0,0,22,0,0,32,2204,12,0,78,178,0,562,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,39,465
2163,3702,NSW,H,H27,0,0,9,0,0,318,88,1382,45,1334,0,0,1,525,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,14,0,0,304,0,0,5,83,0,13,1369,0,0,45,90,0,1244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28,0,497
